loan_id,received_date,origination_year,loss_amount,loss_rank,positive_loss_loan_count,cumulative_positive_loss_loan_count,cumulative_positive_loss_loan_share,portfolio_positive_loss_amount,cumulative_positive_loss_amount,cumulative_positive_loss_share
LRQ-462337,2019-02-13,2019,7109.17,1790,2232,1790,0.8019713261648745,68905381.05,67310992.32,0.9768611869537002
LRQ-661461,2019-02-13,2019,7109.17,1791,2232,1791,0.8024193548387096,68905381.05,67318101.49,0.9769643598828919
LRQ-220239,2023-09-13,2023,7094.91,1792,2232,1792,0.8028673835125448,68905381.05,67325196.40,0.9770673258616281
LRQ-851519,2023-09-13,2023,7094.91,1793,2232,1793,0.8033154121863799,68905381.05,67332291.31,0.9771702918403643
LRQ-264495,2024-11-02,2024,7084.00,1794,2232,1794,0.803763440860215,68905381.05,67339375.31,0.977273099486038
LRQ-503078,2024-11-02,2024,7084.00,1795,2232,1795,0.8042114695340502,68905381.05,67346459.31,0.9773759071317116
LRQ-931587,2024-11-02,2024,7084.00,1796,2232,1796,0.8046594982078853,68905381.05,67353543.31,0.9774787147773853
LRQ-409865,2024-08-22,2024,7057.74,1797,2232,1797,0.8051075268817204,68905381.05,67360601.05,0.9775811413207474
LRQ-559159,2024-08-22,2024,7057.74,1798,2232,1798,0.8055555555555556,68905381.05,67367658.79,0.9776835678641096
LRQ-340819,2025-05-07,2025,7043.12,1799,2232,1799,0.8060035842293907,68905381.05,67374701.91,0.9777857822324604
LRQ-928330,2020-07-10,2020,7035.18,1800,2232,1800,0.8064516129032258,68905381.05,67381737.09,0.9778878813703332
LRQ-514069,2023-11-13,2023,7019.69,1801,2232,1801,0.806899641577061,68905381.05,67388756.78,0.9779897557071852
LRQ-661039,2025-07-17,2025,6993.42,1802,2232,1802,0.807347670250896,68905381.05,67395750.20,0.9780912487965989
LRQ-837365,2025-07-17,2025,6993.42,1803,2232,1803,0.8077956989247311,68905381.05,67402743.62,0.9781927418860128
LRQ-265819,2020-03-27,2020,6964.60,1804,2232,1804,0.8082437275985663,68905381.05,67409708.22,0.9782938167207189
LRQ-189343,2023-12-20,2023,6956.75,1805,2232,1805,0.8086917562724014,68905381.05,67416664.97,0.9783947776310861
LRQ-212979,2023-12-20,2023,6956.75,1806,2232,1806,0.8091397849462365,68905381.05,67423621.72,0.9784957385414532
LRQ-458880,2025-04-02,2025,6955.20,1807,2232,1807,0.8095878136200717,68905381.05,67430576.92,0.9785966769572055
LRQ-685748,2020-06-25,2020,6951.83,1808,2232,1808,0.8100358422939068,68905381.05,67437528.75,0.9786975664653117
LRQ-701631,2020-06-25,2020,6951.83,1809,2232,1809,0.8104838709677419,68905381.05,67444480.58,0.9787984559734177
LRQ-790755,2023-08-29,2023,6919.60,1810,2232,1810,0.8109318996415771,68905381.05,67451400.18,0.978898877738664
LRQ-459010,2023-09-04,2023,6846.49,1811,2232,1811,0.8113799283154122,68905381.05,67458246.67,0.9789982384837274
LRQ-887850,2020-06-10,2020,6770.48,1812,2232,1812,0.8118279569892473,68905381.05,67465017.15,0.9790964961219093
LRQ-937018,2020-06-10,2020,6770.48,1813,2232,1813,0.8122759856630825,68905381.05,67471787.63,0.9791947537600911
LRQ-329257,2022-11-15,2022,6768.26,1814,2232,1814,0.8127240143369175,68905381.05,67478555.89,0.9792929791801798
LRQ-240744,2023-07-23,2023,6718.10,1815,2232,1815,0.8131720430107527,68905381.05,67485273.99,0.97939047664551
LRQ-443253,2023-03-14,2023,6716.81,1816,2232,1816,0.8136200716845878,68905381.05,67491990.80,0.9794879553895159
LRQ-114484,2019-12-04,2019,6713.66,1817,2232,1817,0.8140681003584229,68905381.05,67498704.46,0.9795853884186596
LRQ-362005,2019-12-04,2019,6713.66,1818,2232,1818,0.8145161290322581,68905381.05,67505418.12,0.9796828214478034
LRQ-305911,2024-04-25,2024,6695.23,1819,2232,1819,0.8149641577060932,68905381.05,67512113.35,0.9797799870087214
LRQ-598796,2025-08-17,2025,6654.67,1820,2232,1820,0.8154121863799283,68905381.05,67518768.02,0.9798765639363661
LRQ-342044,2024-04-17,2024,6601.28,1821,2232,1821,0.8158602150537635,68905381.05,67525369.30,0.9799723660333781
LRQ-125703,2019-08-05,2019,6589.11,1822,2232,1822,0.8163082437275986,68905381.05,67531958.41,0.9800679915113828
LRQ-740919,2020-11-14,2020,6587.70,1823,2232,1823,0.8167562724014337,68905381.05,67538546.11,0.9801635965265445
LRQ-557162,2020-07-11,2020,6549.63,1824,2232,1824,0.8172043010752689,68905381.05,67545095.74,0.9802586490449428
LRQ-740807,2023-08-26,2023,6519.45,1825,2232,1825,0.817652329749104,68905381.05,67551615.19,0.9803532635714232
LRQ-866051,2023-08-26,2023,6519.45,1826,2232,1826,0.818100358422939,68905381.05,67558134.64,0.9804478780979037
LRQ-419237,2023-11-17,2023,6515.37,1827,2232,1827,0.8185483870967742,68905381.05,67564650.01,0.9805424334127532
LRQ-609884,2023-11-17,2023,6515.37,1828,2232,1828,0.8189964157706093,68905381.05,67571165.38,0.9806369887276024
LRQ-386871,2022-09-12,2022,6505.49,1829,2232,1829,0.8194444444444444,68905381.05,67577670.87,0.9807314006574238
LRQ-204769,2018-05-22,2018,6497.39,1830,2232,1830,0.8198924731182796,68905381.05,67584168.26,0.9808256950347423
LRQ-951001,2018-05-22,2018,6497.39,1831,2232,1831,0.8203405017921147,68905381.05,67590665.65,0.9809199894120607
LRQ-264629,2022-12-31,2022,6493.95,1832,2232,1832,0.8207885304659498,68905381.05,67597159.60,0.981014233865847
LRQ-666203,2022-12-31,2022,6493.95,1833,2232,1833,0.821236559139785,68905381.05,67603653.55,0.9811084783196333
LRQ-146281,2022-09-23,2022,6486.81,1834,2232,1834,0.8216845878136201,68905381.05,67610140.36,0.9812026191530654
LRQ-299289,2020-04-06,2020,6344.85,1835,2232,1835,0.8221326164874552,68905381.05,67616485.21,0.9812946997700406
LRQ-509552,2023-10-16,2023,6286.67,1836,2232,1836,0.8225806451612904,68905381.05,67622771.88,0.9813859360407673
LRQ-358075,2023-08-12,2023,6267.50,1837,2232,1837,0.8230286738351255,68905381.05,67629039.38,0.9814768941039039
LRQ-954578,2023-08-12,2023,6267.50,1838,2232,1838,0.8234767025089605,68905381.05,67635306.88,0.9815678521670406
LRQ-158282,2023-02-26,2023,6263.67,1839,2232,1839,0.8239247311827957,68905381.05,67641570.55,0.9816587546467098
LRQ-841454,2023-05-20,2023,6209.28,1840,2232,1840,0.8243727598566308,68905381.05,67647779.83,0.9817488677830917
LRQ-700467,2019-01-24,2019,6172.78,1841,2232,1841,0.8248207885304659,68905381.05,67653952.61,0.9818384512075781
LRQ-849522,2019-01-24,2019,6172.78,1842,2232,1842,0.8252688172043011,68905381.05,67660125.39,0.9819280346320646
LRQ-192753,2023-09-08,2023,6133.42,1843,2232,1843,0.8257168458781362,68905381.05,67666258.81,0.9820170468384632
LRQ-198743,2023-07-25,2023,6130.57,1844,2232,1844,0.8261648745519713,68905381.05,67672389.38,0.9821060176837959
LRQ-604230,2019-06-21,2019,6092.68,1845,2232,1845,0.8266129032258065,68905381.05,67678482.06,0.9821944386446435
LRQ-990899,2019-06-21,2019,6092.68,1846,2232,1846,0.8270609318996416,68905381.05,67684574.74,0.9822828596054908
LRQ-992304,2019-06-21,2019,6092.68,1847,2232,1847,0.8275089605734767,68905381.05,67690667.42,0.9823712805663384
LRQ-212505,2023-12-22,2023,6091.38,1848,2232,1848,0.8279569892473119,68905381.05,67696758.80,0.9824596826607347
LRQ-557951,2025-09-10,2025,6081.79,1849,2232,1849,0.828405017921147,68905381.05,67702840.59,0.9825479455787729
LRQ-709964,2020-09-04,2020,6079.36,1850,2232,1850,0.828853046594982,68905381.05,67708919.95,0.9826361732310601
LRQ-935616,2020-09-04,2020,6079.36,1851,2232,1851,0.8293010752688172,68905381.05,67714999.31,0.9827244008833473
LRQ-630613,2023-05-14,2023,6049.64,1852,2232,1852,0.8297491039426523,68905381.05,67721048.95,0.9828121972195378
LRQ-374464,2024-04-30,2024,6038.11,1853,2232,1853,0.8301971326164874,68905381.05,67727087.06,0.98289982622482
LRQ-652477,2024-04-30,2024,6038.11,1854,2232,1854,0.8306451612903226,68905381.05,67733125.17,0.9829874552301021
LRQ-954141,2024-04-30,2024,6038.11,1855,2232,1855,0.8310931899641577,68905381.05,67739163.28,0.9830750842353844
LRQ-569497,2019-01-26,2019,6029.37,1856,2232,1856,0.8315412186379928,68905381.05,67745192.65,0.9831625864000647
LRQ-668568,2019-01-26,2019,6029.37,1857,2232,1857,0.831989247311828,68905381.05,67751222.02,0.9832500885647449
LRQ-874641,2019-01-26,2019,6029.37,1858,2232,1858,0.8324372759856631,68905381.05,67757251.39,0.9833375907294254
LRQ-528572,2018-12-05,2018,5914.68,1859,2232,1859,0.8328853046594982,68905381.05,67763166.07,0.9834234284377417
LRQ-174876,2023-11-18,2023,5888.92,1860,2232,1860,0.8333333333333334,68905381.05,67769054.99,0.9835088923000738
LRQ-475445,2023-03-01,2023,5867.56,1861,2232,1861,0.8337813620071685,68905381.05,67774922.55,0.9835940461721022
LRQ-908193,2023-03-01,2023,5867.56,1862,2232,1862,0.8342293906810035,68905381.05,67780790.11,0.9836792000441307
LRQ-417964,2023-11-29,2023,5864.39,1863,2232,1863,0.8346774193548387,68905381.05,67786654.50,0.9837643079110439
LRQ-682898,2020-02-21,2020,5850.94,1864,2232,1864,0.8351254480286738,68905381.05,67792505.44,0.9838492205827516
LRQ-605803,2023-10-01,2023,5847.23,1865,2232,1865,0.8355734767025089,68905381.05,67798352.67,0.9839340794125107
LRQ-149442,2023-06-18,2023,5843.21,1866,2232,1866,0.8360215053763441,68905381.05,67804195.88,0.9840188799013977
LRQ-566285,2020-08-23,2020,5800.53,1867,2232,1867,0.8364695340501792,68905381.05,67809996.41,0.9841030609901837
LRQ-892608,2022-12-04,2022,5760.62,1868,2232,1868,0.8369175627240143,68905381.05,67815757.03,0.9841866628789219
LRQ-353274,2023-08-06,2023,5756.90,1869,2232,1869,0.8373655913978495,68905381.05,67821513.93,0.9842702107805847
LRQ-358501,2023-08-06,2023,5756.90,1870,2232,1870,0.8378136200716846,68905381.05,67827270.83,0.9843537586822474
LRQ-406341,2023-03-22,2023,5744.26,1871,2232,1871,0.8382616487455197,68905381.05,67833015.09,0.9844371231439552
LRQ-751431,2023-03-22,2023,5744.26,1872,2232,1872,0.8387096774193549,68905381.05,67838759.35,0.9845204876056628
LRQ-816256,2023-03-22,2023,5744.26,1873,2232,1873,0.83915770609319,68905381.05,67844503.61,0.9846038520673707
LRQ-376570,2025-02-16,2025,5725.68,1874,2232,1874,0.839605734767025,68905381.05,67850229.29,0.9846869468839548
LRQ-840810,2023-09-26,2023,5721.63,1875,2232,1875,0.8400537634408602,68905381.05,67855950.92,0.9847699829242872
LRQ-689392,2024-03-25,2024,5705.95,1876,2232,1876,0.8405017921146953,68905381.05,67861656.87,0.9848527914061946
LRQ-701933,2023-10-19,2023,5672.65,1877,2232,1877,0.8409498207885304,68905381.05,67867329.52,0.9849351166167014
LRQ-232307,2024-01-13,2024,5663.32,1878,2232,1878,0.8413978494623656,68905381.05,67872992.84,0.9850173064241404
LRQ-409116,2023-09-18,2023,5592.81,1879,2232,1879,0.8418458781362007,68905381.05,67878585.65,0.9850984729442985
LRQ-864933,2020-05-06,2020,5584.66,1880,2232,1880,0.8422939068100358,68905381.05,67884170.31,0.9851795211863211
LRQ-535529,2019-04-10,2019,5543.28,1881,2232,1881,0.842741935483871,68905381.05,67889713.59,0.9852599688946936
LRQ-751568,2019-04-10,2019,5543.28,1882,2232,1882,0.8431899641577061,68905381.05,67895256.87,0.9853404166030659
LRQ-308906,2024-02-01,2024,5532.31,1883,2232,1883,0.8436379928315412,68905381.05,67900789.18,0.9854207051076167
LRQ-426926,2024-02-01,2024,5532.31,1884,2232,1884,0.8440860215053764,68905381.05,67906321.49,0.9855009936121673
LRQ-316109,2023-07-22,2023,5516.65,1885,2232,1885,0.8445340501792115,68905381.05,67911838.14,0.9855810548485459
LRQ-900851,2018-09-09,2018,5498.07,1886,2232,1886,0.8449820788530465,68905381.05,67917336.21,0.9856608464398006
LRQ-402866,2023-11-04,2023,5494.35,1887,2232,1887,0.8454301075268817,68905381.05,67922830.56,0.9857405840439802
LRQ-624613,2024-06-21,2024,5480.50,1888,2232,1888,0.8458781362007168,68905381.05,67928311.06,0.9858201206478925
LRQ-339888,2024-05-16,2024,5462.50,1889,2232,1889,0.8463261648745519,68905381.05,67933773.56,0.9858993960240208
LRQ-118189,2019-06-30,2019,5460.73,1890,2232,1890,0.8467741935483871,68905381.05,67939234.29,0.9859786457127503
LRQ-422013,2022-11-01,2022,5457.77,1891,2232,1891,0.8472222222222222,68905381.05,67944692.06,0.9860578524440219
LRQ-508527,2022-11-01,2022,5457.77,1892,2232,1892,0.8476702508960573,68905381.05,67950149.83,0.9861370591752936
LRQ-983053,2024-06-23,2024,5450.48,1893,2232,1893,0.8481182795698925,68905381.05,67955600.31,0.9862161601093128
LRQ-158326,2021-01-16,2021,5433.28,1894,2232,1894,0.8485663082437276,68905381.05,67961033.59,0.9862950114256717
LRQ-843306,2019-11-26,2019,5422.85,1895,2232,1895,0.8490143369175627,68905381.05,67966456.44,0.9863737113750422
LRQ-806522,2024-06-29,2024,5415.14,1896,2232,1896,0.8494623655913979,68905381.05,67971871.58,0.9864522994318453
LRQ-755118,2023-03-15,2023,5398.12,1897,2232,1897,0.849910394265233,68905381.05,67977269.70,0.9865306404832661
LRQ-478776,2024-11-03,2024,5336.20,1898,2232,1898,0.850358422939068,68905381.05,67982605.90,0.9866080829111097
LRQ-581255,2018-08-26,2018,5331.36,1899,2232,1899,0.8508064516129032,68905381.05,67987937.26,0.9866854550977047
LRQ-860678,2019-01-20,2019,5327.06,1900,2232,1900,0.8512544802867383,68905381.05,67993264.32,0.9867627648798845
LRQ-779209,2024-06-14,2024,5314.66,1901,2232,1901,0.8517025089605734,68905381.05,67998578.98,0.9868398947051467
LRQ-657966,2024-12-06,2024,5298.78,1902,2232,1902,0.8521505376344086,68905381.05,68003877.76,0.9869167940694525
LRQ-925656,2024-12-06,2024,5298.78,1903,2232,1903,0.8525985663082437,68905381.05,68009176.54,0.9869936934337584
LRQ-276356,2025-06-18,2025,5285.40,1904,2232,1904,0.8530465949820788,68905381.05,68014461.94,0.9870703986187448
LRQ-846171,2025-06-18,2025,5285.40,1905,2232,1905,0.853494623655914,68905381.05,68019747.34,0.9871471038037313
LRQ-486727,2019-04-22,2019,5249.52,1906,2232,1906,0.8539426523297491,68905381.05,68024996.86,0.9872232882746681
LRQ-109846,2023-07-24,2023,5237.95,1907,2232,1907,0.8543906810035843,68905381.05,68030234.81,0.9872993048341905
LRQ-129088,2023-07-24,2023,5237.95,1908,2232,1908,0.8548387096774194,68905381.05,68035472.76,0.987375321393713
LRQ-869229,2023-07-24,2023,5237.95,1909,2232,1909,0.8552867383512545,68905381.05,68040710.71,0.9874513379532351
LRQ-224804,2019-12-09,2019,5203.37,1910,2232,1910,0.8557347670250897,68905381.05,68045914.08,0.9875268526651592
LRQ-525096,2019-12-09,2019,5203.37,1911,2232,1911,0.8561827956989247,68905381.05,68051117.45,0.9876023673770832
LRQ-106001,2024-06-25,2024,5193.69,1912,2232,1912,0.8566308243727598,68905381.05,68056311.14,0.9876777416065099
LRQ-839658,2024-06-25,2024,5193.69,1913,2232,1913,0.857078853046595,68905381.05,68061504.83,0.9877531158359366
LRQ-677045,2022-11-09,2022,5181.96,1914,2232,1914,0.8575268817204301,68905381.05,68066686.79,0.9878283198319242
LRQ-625691,2025-01-01,2025,5177.26,1915,2232,1915,0.8579749103942652,68905381.05,68071864.05,0.9879034556184346
LRQ-984805,2025-05-26,2025,5171.04,1916,2232,1916,0.8584229390681004,68905381.05,68077035.09,0.9879785011362332
LRQ-511926,2023-07-23,2023,5143.48,1917,2232,1917,0.8588709677419355,68905381.05,68082178.57,0.9880531466852689
LRQ-544899,2023-07-23,2023,5143.48,1918,2232,1918,0.8593189964157706,68905381.05,68087322.05,0.9881277922343048
LRQ-880614,2023-07-23,2023,5143.48,1919,2232,1919,0.8597670250896058,68905381.05,68092465.53,0.9882024377833406
LRQ-301640,2023-09-04,2023,5118.57,1920,2232,1920,0.8602150537634409,68905381.05,68097584.10,0.9882767218221485
LRQ-726667,2023-09-04,2023,5118.57,1921,2232,1921,0.860663082437276,68905381.05,68102702.67,0.9883510058609567
LRQ-892889,2023-04-24,2023,5112.84,1922,2232,1922,0.8611111111111112,68905381.05,68107815.51,0.9884252067422535
LRQ-598987,2018-05-05,2018,5058.95,1923,2232,1923,0.8615591397849462,68905381.05,68112874.46,0.9884986255365901
LRQ-259524,2023-06-10,2023,5051.28,1924,2232,1924,0.8620071684587813,68905381.05,68117925.74,0.9885719330188654
LRQ-376591,2018-06-06,2018,5048.02,1925,2232,1925,0.8624551971326165,68905381.05,68122973.76,0.9886451931898868
LRQ-198999,2023-07-08,2023,5044.42,1926,2232,1926,0.8629032258064516,68905381.05,68128018.18,0.988718401115351
LRQ-490819,2019-10-10,2019,5042.35,1927,2232,1927,0.8633512544802867,68905381.05,68133060.53,0.9887915789996201
LRQ-905937,2024-08-29,2024,5026.49,1928,2232,1928,0.8637992831541219,68905381.05,68138087.02,0.9888645267131861
LRQ-100504,2021-01-12,2021,4996.67,1929,2232,1929,0.864247311827957,68905381.05,68143083.69,0.9889370416593901
LRQ-860160,2021-01-12,2021,4996.67,1930,2232,1930,0.8646953405017921,68905381.05,68148080.36,0.9890095566055941
LRQ-234132,2022-07-27,2022,4977.20,1931,2232,1931,0.8651433691756273,68905381.05,68153057.56,0.9890817889904115
LRQ-687851,2022-07-27,2022,4977.20,1932,2232,1932,0.8655913978494624,68905381.05,68158034.76,0.9891540213752291
LRQ-578539,2023-10-20,2023,4971.16,1933,2232,1933,0.8660394265232975,68905381.05,68163005.92,0.9892261661036124
LRQ-572601,2020-08-12,2020,4932.86,1934,2232,1934,0.8664874551971327,68905381.05,68167938.78,0.9892977549973219
LRQ-757842,2020-08-12,2020,4932.86,1935,2232,1935,0.8669354838709677,68905381.05,68172871.64,0.9893693438910314
LRQ-787428,2020-08-12,2020,4932.86,1936,2232,1936,0.8673835125448028,68905381.05,68177804.50,0.9894409327847408
LRQ-598353,2020-05-05,2020,4914.36,1937,2232,1937,0.867831541218638,68905381.05,68182718.86,0.9895122531943389
LRQ-921222,2024-03-03,2024,4884.87,1938,2232,1938,0.8682795698924731,68905381.05,68187603.73,0.9895831456257509
LRQ-289312,2024-11-06,2024,4870.85,1939,2232,1939,0.8687275985663082,68905381.05,68192474.58,0.9896538345897443
LRQ-881316,2024-11-06,2024,4870.85,1940,2232,1940,0.8691756272401434,68905381.05,68197345.43,0.9897245235537379
LRQ-281553,2022-07-03,2022,4867.94,1941,2232,1941,0.8696236559139785,68905381.05,68202213.37,0.9897951702859062
LRQ-450558,2024-04-12,2024,4857.60,1942,2232,1942,0.8700716845878136,68905381.05,68207070.97,0.9898656669572253
LRQ-905771,2024-04-12,2024,4857.60,1943,2232,1943,0.8705197132616488,68905381.05,68211928.57,0.9899361636285443
LRQ-493985,2023-11-03,2023,4843.34,1944,2232,1944,0.8709677419354839,68905381.05,68216771.91,0.9900064533494078
LRQ-557905,2019-09-21,2019,4838.00,1945,2232,1945,0.871415770609319,68905381.05,68221609.91,0.9900766655726955
LRQ-145761,2018-10-06,2018,4822.03,1946,2232,1946,0.8718637992831542,68905381.05,68226431.94,0.990146646028888
LRQ-272622,2022-09-22,2022,4805.20,1947,2232,1947,0.8723118279569892,68905381.05,68231237.14,0.9902163822371025
LRQ-347467,2024-09-04,2024,4783.50,1948,2232,1948,0.8727598566308243,68905381.05,68236020.64,0.9902858035207107
LRQ-788815,2024-09-04,2024,4783.50,1949,2232,1949,0.8732078853046595,68905381.05,68240804.14,0.9903552248043189
LRQ-441483,2020-12-15,2020,4737.48,1950,2232,1950,0.8736559139784946,68905381.05,68245541.62,0.9904239782155593
LRQ-115498,2023-04-02,2023,4695.55,1951,2232,1951,0.8741039426523297,68905381.05,68250237.17,0.9904921231111892
LRQ-275943,2023-04-02,2023,4695.55,1952,2232,1952,0.8745519713261649,68905381.05,68254932.72,0.9905602680068192
LRQ-227264,2025-06-06,2025,4692.59,1953,2232,1953,0.875,68905381.05,68259625.31,0.9906283699449915
LRQ-360381,2020-06-24,2020,4658.18,1954,2232,1954,0.8754480286738351,68905381.05,68264283.49,0.9906959725027165
LRQ-816255,2018-05-23,2018,4653.36,1955,2232,1955,0.8758960573476703,68905381.05,68268936.85,0.990763505109446
LRQ-577640,2024-05-13,2024,4574.06,1956,2232,1956,0.8763440860215054,68905381.05,68273510.91,0.9908298868626604
LRQ-455316,2025-11-19,2025,4562.15,1957,2232,1957,0.8767921146953405,68905381.05,68278073.06,0.9908960957701577
LRQ-996943,2023-07-30,2023,4552.66,1958,2232,1958,0.8772401433691757,68905381.05,68282625.72,0.990962166952562
LRQ-334930,2022-12-24,2022,4541.84,1959,2232,1959,0.8776881720430108,68905381.05,68287167.56,0.991028081108043
LRQ-102993,2022-08-26,2022,4533.87,1960,2232,1960,0.8781362007168458,68905381.05,68291701.43,0.9910938795976661
LRQ-447002,2022-08-26,2022,4533.87,1961,2232,1961,0.878584229390681,68905381.05,68296235.30,0.9911596780872892
LRQ-363341,2019-06-17,2019,4508.00,1962,2232,1962,0.8790322580645161,68905381.05,68300743.30,0.9912251011345361
LRQ-569683,2019-06-17,2019,4508.00,1963,2232,1963,0.8794802867383512,68905381.05,68305251.30,0.9912905241817831
LRQ-163793,2020-09-27,2020,4494.11,1964,2232,1964,0.8799283154121864,68905381.05,68309745.41,0.9913557456482566
LRQ-445652,2022-09-05,2022,4482.20,1965,2232,1965,0.8803763440860215,68905381.05,68314227.61,0.9914207942690131
LRQ-875221,2022-09-05,2022,4482.20,1966,2232,1966,0.8808243727598566,68905381.05,68318709.81,0.9914858428897696
LRQ-740403,2020-08-11,2020,4480.44,1967,2232,1967,0.8812724014336918,68905381.05,68323190.25,0.9915508659682538
LRQ-922663,2024-05-21,2024,4427.46,1968,2232,1968,0.8817204301075269,68905381.05,68327617.71,0.9916151201662935
LRQ-465806,2020-09-09,2020,4386.49,1969,2232,1969,0.882168458781362,68905381.05,68332004.20,0.9916787797808718
LRQ-382373,2023-02-09,2023,4369.10,1970,2232,1970,0.8826164874551972,68905381.05,68336373.30,0.9917421870203851
LRQ-450384,2023-12-03,2023,4359.79,1971,2232,1971,0.8830645161290323,68905381.05,68340733.09,0.9918054591470836
LRQ-300358,2025-12-18,2025,4359.05,1972,2232,1972,0.8835125448028673,68905381.05,68345092.14,0.9918687205344175
LRQ-303366,2025-12-18,2025,4359.05,1973,2232,1973,0.8839605734767025,68905381.05,68349451.19,0.9919319819217516
LRQ-210645,2023-05-15,2023,4321.26,1974,2232,1974,0.8844086021505376,68905381.05,68353772.45,0.9919946948758657
LRQ-275936,2024-12-19,2024,4320.28,1975,2232,1975,0.8848566308243727,68905381.05,68358092.73,0.9920573936075782
LRQ-640676,2024-12-19,2024,4320.28,1976,2232,1976,0.8853046594982079,68905381.05,68362413.01,0.9921200923392907
LRQ-166588,2022-11-06,2022,4254.58,1977,2232,1977,0.885752688172043,68905381.05,68366667.59,0.9921818375895913
LRQ-402344,2022-11-06,2022,4254.58,1978,2232,1978,0.8862007168458781,68905381.05,68370922.17,0.9922435828398921
LRQ-426792,2022-11-06,2022,4254.58,1979,2232,1979,0.8866487455197133,68905381.05,68375176.75,0.9923053280901928
LRQ-246651,2018-11-01,2018,4212.86,1980,2232,1980,0.8870967741935484,68905381.05,68379389.61,0.9923664678725408
LRQ-227442,2022-12-25,2022,4186.86,1981,2232,1981,0.8875448028673835,68905381.05,68383576.47,0.9924272303258673
LRQ-889696,2022-12-01,2022,4179.32,1982,2232,1982,0.8879928315412187,68905381.05,68387755.79,0.9924878833537778
LRQ-873557,2024-08-02,2024,4133.89,1983,2232,1983,0.8884408602150538,68905381.05,68391889.68,0.9925478770717866
LRQ-325103,2023-03-19,2023,4088.63,1984,2232,1984,0.8888888888888888,68905381.05,68395978.31,0.9926072139470449
LRQ-546364,2023-07-28,2023,4086.53,1985,2232,1985,0.889336917562724,68905381.05,68400064.84,0.9926665203457286
LRQ-408021,2025-07-11,2025,4081.10,1986,2232,1986,0.8897849462365591,68905381.05,68404145.94,0.9927257479406973
LRQ-586239,2020-09-18,2020,4067.60,1987,2232,1987,0.8902329749103942,68905381.05,68408213.54,0.9927847796148282
LRQ-358154,2022-08-13,2022,4037.99,1988,2232,1988,0.8906810035842294,68905381.05,68412251.53,0.9928433815692541
LRQ-244246,2023-02-25,2023,4029.86,1989,2232,1989,0.8911290322580645,68905381.05,68416281.39,0.9929018655357977
LRQ-322100,2023-02-25,2023,4029.86,1990,2232,1990,0.8915770609318996,68905381.05,68420311.25,0.9929603495023412
LRQ-143354,2023-03-03,2023,3954.60,1991,2232,1991,0.8920250896057348,68905381.05,68424265.85,0.9930177412464943
LRQ-384382,2023-09-01,2023,3952.63,1992,2232,1992,0.8924731182795699,68905381.05,68428218.48,0.993075104400718
LRQ-786006,2022-06-14,2022,3942.64,1993,2232,1993,0.892921146953405,68905381.05,68432161.12,0.9931323225735214
LRQ-528503,2020-08-04,2020,3931.14,1994,2232,1994,0.8933691756272402,68905381.05,68436092.26,0.9931893738507961
LRQ-837986,2018-08-10,2018,3924.24,1995,2232,1995,0.8938172043010753,68905381.05,68440016.50,0.9932463249907534
LRQ-967752,2018-08-10,2018,3924.24,1996,2232,1996,0.8942652329749103,68905381.05,68443940.74,0.9933032761307108
LRQ-469862,2018-11-27,2018,3923.51,1997,2232,1997,0.8947132616487455,68905381.05,68447864.25,0.9933602166764304
LRQ-899042,2022-12-03,2022,3875.37,1998,2232,1998,0.8951612903225806,68905381.05,68451739.62,0.9934164585829542
LRQ-463016,2023-09-15,2023,3855.08,1999,2232,1999,0.8956093189964157,68905381.05,68455594.70,0.9934724060277148
LRQ-800730,2023-09-15,2023,3855.08,2000,2232,2000,0.8960573476702509,68905381.05,68459449.78,0.9935283534724754
LRQ-387986,2025-05-24,2025,3841.90,2001,2232,2001,0.896505376344086,68905381.05,68463291.68,0.9935841096404474
LRQ-754848,2025-05-24,2025,3841.90,2002,2232,2002,0.8969534050179212,68905381.05,68467133.58,0.9936398658084193
LRQ-245404,2019-03-05,2019,3820.06,2003,2232,2003,0.8974014336917563,68905381.05,68470953.64,0.9936953050200135
LRQ-476779,2019-03-05,2019,3820.06,2004,2232,2004,0.8978494623655914,68905381.05,68474773.70,0.9937507442316075
LRQ-263779,2025-01-08,2025,3796.66,2005,2232,2005,0.8982974910394266,68905381.05,68478570.36,0.9938058438470823
LRQ-294494,2025-01-08,2025,3796.66,2006,2232,2006,0.8987455197132617,68905381.05,68482367.02,0.993860943462557
LRQ-647998,2023-05-29,2023,3794.60,2007,2232,2007,0.8991935483870968,68905381.05,68486161.62,0.9939160131819633
LRQ-306220,2020-03-05,2020,3778.44,2008,2232,2008,0.899641577060932,68905381.05,68489940.06,0.9939708483768701
LRQ-722574,2020-07-13,2020,3754.59,2009,2232,2009,0.900089605734767,68905381.05,68493694.65,0.994025337444963
LRQ-894913,2020-07-13,2020,3754.59,2010,2232,2010,0.9005376344086021,68905381.05,68497449.24,0.9940798265130557
LRQ-339174,2024-12-10,2024,3717.20,2011,2232,2011,0.9009856630824373,68905381.05,68501166.44,0.9941337729529905
LRQ-933619,2024-12-10,2024,3717.20,2012,2232,2012,0.9014336917562724,68905381.05,68504883.64,0.9941877193929255
LRQ-692389,2023-11-18,2023,3697.55,2013,2232,2013,0.9018817204301075,68905381.05,68508581.19,0.994241380659196
